FID	IID	phenotype
HG03869	HG03869	4.062414289216463
HG03870	HG03870	2.7461631734620124
HG03871	HG03871	2.3807956465046223
HG03872	HG03872	3.378816655608919
HG03873	HG03873	2.430505398249597
HG03874	HG03874	3.122460880038994
HG03875	HG03875	1.707185887768745
HG03882	HG03882	1.4865269746775223
HG03884	HG03884	2.090398500196108
HG03885	HG03885	0.07541894169427776
HG03886	HG03886	7.061302552201123
HG03887	HG03887	1.3771939035584089
HG03888	HG03888	5.116840725907222
HG03890	HG03890	1.3279774793685826
HG03894	HG03894	4.654732061759909
HG03895	HG03895	3.9154672617837027
HG03896	HG03896	9.40721691459703
HG03897	HG03897	2.2904566024358095
HG03898	HG03898	-2.8168703525128005
HG03899	HG03899	-2.031286896744199
HG03900	HG03900	5.618972830143855
HG03902	HG03902	3.9056131690060294
HG03905	HG03905	0.8726433680497272
HG03907	HG03907	-1.773331256374191
HG03908	HG03908	-0.6436160890552651
HG03910	HG03910	-0.311864954720635
HG03911	HG03911	-0.7716467370957655
HG03913	HG03913	-0.161138609522278
HG03914	HG03914	0.7430185682415071
HG03916	HG03916	2.939828908431921
HG03917	HG03917	-0.49762776013770105
HG03919	HG03919	-1.2374428980125722
HG03920	HG03920	-0.4489488990668755
HG03922	HG03922	4.0461971787757784
HG03925	HG03925	2.5645397062641546
HG03926	HG03926	3.5671359055264715
HG03928	HG03928	5.502656220427022
HG03931	HG03931	2.278177438845957
HG03934	HG03934	0.332637746395553
HG03937	HG03937	1.919661719150659
HG03940	HG03940	-0.8759639143375605
HG03941	HG03941	1.5496226280359666
HG03943	HG03943	3.297403060856425
HG03944	HG03944	2.2085671525736656
HG03945	HG03945	-2.841447690175821
HG03947	HG03947	8.135431579757988
HG03949	HG03949	1.4763772865449736
HG03950	HG03950	-0.40410135592064295
HG03951	HG03951	0.7119454182960858
HG03953	HG03953	-2.366323328083247
HG03955	HG03955	6.965244556681398
HG03960	HG03960	-1.2115192580052305
HG03963	HG03963	4.698248303138506
HG03965	HG03965	4.494648559626214
HG03967	HG03967	1.6141742781407387
HG03968	HG03968	1.8413910827730895
HG03969	HG03969	-0.6367180058031323
HG03971	HG03971	6.241485416622927
HG03973	HG03973	1.1128579844146353
HG03974	HG03974	2.0556779453138816
HG03976	HG03976	4.867509601144773
HG03977	HG03977	0.7187401043140266
HG03978	HG03978	-1.9787736572889618
HG03985	HG03985	-0.5967764525322228
HG03986	HG03986	3.9513991366475594
HG03989	HG03989	4.655063611282727
HG03990	HG03990	-0.9814129953781145
HG03991	HG03991	2.9872701498264607
HG03995	HG03995	4.229362205360578
HG03998	HG03998	1.8658272078189166
HG03999	HG03999	1.5481551035749703
HG04001	HG04001	1.8057212065394455
HG04002	HG04002	4.779163769492078
HG04003	HG04003	2.35721162569056
HG04006	HG04006	2.633677656935638
HG04014	HG04014	4.937058700279282
HG04015	HG04015	2.34780787631448
HG04017	HG04017	3.746002756598972
HG04018	HG04018	0.7721154419348266
HG04019	HG04019	1.3707483015459219
HG04020	HG04020	2.7274500850476704
HG04022	HG04022	3.256263844245779
HG04023	HG04023	3.07203684568312
HG04025	HG04025	1.1607781695005355
HG04026	HG04026	3.3090934670273677
HG04029	HG04029	-1.0865806861996727
HG04033	HG04033	5.3330384278839675
HG04035	HG04035	1.3864479927749846
HG04038	HG04038	4.179878740128145
HG04039	HG04039	6.7147668311371635
HG04042	HG04042	1.1949849662017478
HG04047	HG04047	1.675047374731365
HG04054	HG04054	5.094016122996807
HG04056	HG04056	-1.173043104850298
HG04059	HG04059	-4.537924287644579
HG04060	HG04060	3.497979006370213
HG04061	HG04061	0.7922176195518738
HG04062	HG04062	5.725017881669173
HG04063	HG04063	1.0267591847335127
HG04070	HG04070	3.016756699920548
HG04075	HG04075	-0.003207386077222374
HG04076	HG04076	4.276632664205305
HG04080	HG04080	6.0307613154386965
HG04090	HG04090	3.707580629781767
HG04093	HG04093	4.825448047068094
HG04094	HG04094	5.251142567934662
HG04096	HG04096	4.0959902835546265
HG04098	HG04098	3.878433187033979
HG04099	HG04099	6.131355786600022
HG04100	HG04100	2.740561285635522
HG04106	HG04106	2.3090521294275472
HG04107	HG04107	3.5545863507920776
HG04118	HG04118	4.035718155947249
HG04131	HG04131	4.009270237474646
HG04134	HG04134	-0.19550631065102014
HG04140	HG04140	1.906492220324989
HG04141	HG04141	-0.12538345822359842
HG04144	HG04144	8.240113718349676
HG04146	HG04146	2.3172061176039396
HG04152	HG04152	0.8665579443670759
HG04153	HG04153	2.1248799825446234
HG04155	HG04155	4.458728947612531
HG04156	HG04156	0.411561828295297
HG04158	HG04158	-0.494581180309458
HG04159	HG04159	1.6066770492439242
HG04161	HG04161	0.7278234381502889
HG04162	HG04162	3.125252829533424
HG04164	HG04164	-0.4603103320096229
HG04171	HG04171	-0.5721959777336967
HG04173	HG04173	1.6241821043890325
HG04176	HG04176	0.6400750854779415
HG04177	HG04177	-0.4588489538594115
HG04180	HG04180	-1.0094331908008218
HG04182	HG04182	3.8281458928800993
HG04183	HG04183	3.777334836259345
HG04185	HG04185	-1.3281551662736257
HG04186	HG04186	4.234844521087546
HG04188	HG04188	4.5213793949201255
HG04189	HG04189	3.9506763070619852
HG04194	HG04194	4.72506981567809
HG04195	HG04195	1.1294766579173308
HG04198	HG04198	3.3844591777331816
HG04200	HG04200	6.590157194265937
HG04202	HG04202	-1.3888289730783736
HG04206	HG04206	2.866779594187516
HG04209	HG04209	5.378297681293599
HG04210	HG04210	4.985025867941896
HG04211	HG04211	3.4515869349116413
HG04212	HG04212	5.304641940719786
HG04214	HG04214	3.7106485737846704
HG04216	HG04216	2.63180358886667
HG04219	HG04219	-2.3835472173369903
HG04222	HG04222	4.652946452968909
HG04225	HG04225	4.169246214675677
HG04227	HG04227	6.151693866958818
HG04229	HG04229	1.8002985034858696
HG04235	HG04235	-2.761389454299993
HG04238	HG04238	2.3389948295253977
HG04239	HG04239	6.0994985995916124
NA06984	NA06984	2.8968769730817945
NA06985	NA06985	3.752583050080329
NA06986	NA06986	7.229211731272753
NA06989	NA06989	1.4151750446127038
NA06994	NA06994	3.6651725374378996
NA07000	NA07000	0.3966553676411141
NA07037	NA07037	0.11310765975117498
NA07048	NA07048	2.0664018351448483
NA07051	NA07051	3.2859646156726168
NA07056	NA07056	-1.0994403658992573
NA07347	NA07347	-2.275865555672472
NA07357	NA07357	2.4263500562365072
NA10847	NA10847	-4.511920396259817
NA10851	NA10851	-0.1788991993682334
NA11829	NA11829	2.0208050134339954
NA11830	NA11830	3.080822013010717
NA11831	NA11831	1.4326402993708878
NA11832	NA11832	-1.0199082318915358
NA11840	NA11840	1.9161237844541958
NA11843	NA11843	0.561895264935014
NA11881	NA11881	-0.6650433652569936
NA11892	NA11892	3.321759745617815
NA11893	NA11893	1.0205401416313924
NA11894	NA11894	-0.5114665482760918
NA11918	NA11918	5.628180716324155
NA11919	NA11919	1.2083452484131196
NA11920	NA11920	-1.1029302341142804
NA11930	NA11930	-1.1987397542003149
NA11931	NA11931	0.7956929580806085
NA11932	NA11932	2.260948286526182
NA11933	NA11933	2.337007544073329
NA11992	NA11992	-2.1169139687843272
NA11994	NA11994	2.3453495583088455
NA11995	NA11995	2.3607812519050135
NA12003	NA12003	2.398522333050427
NA12004	NA12004	0.4318453907220139
NA12005	NA12005	1.4239595730815462
NA12006	NA12006	-1.3445806514290506
NA12043	NA12043	2.2546249476693987
NA12044	NA12044	-0.06274790080440584
NA12045	NA12045	2.2471516530473155
NA12046	NA12046	-0.44775387420396684
NA12058	NA12058	3.7128230564554254
NA12144	NA12144	-4.740749137316989
NA12154	NA12154	7.700760015514412
NA12155	NA12155	1.9210570187306724
NA12156	NA12156	-1.1811773756291888
NA12234	NA12234	0.7475717792283734
NA12249	NA12249	0.619605981050774
NA12272	NA12272	3.6090609451291367
NA12273	NA12273	0.6537610320311987
NA12275	NA12275	3.180463933283506
NA12282	NA12282	3.47547401496095
NA12283	NA12283	2.4478024384705983
NA12286	NA12286	3.8466035694900516
NA12287	NA12287	0.49172053101648816
NA12340	NA12340	0.8704835580274699
NA12341	NA12341	-0.5972455505130151
NA12342	NA12342	8.929011952530088
NA12347	NA12347	0.97171064878938
NA12348	NA12348	-0.2348193390100456
NA12383	NA12383	6.095467699212437
NA12399	NA12399	1.4084236120620202
NA12400	NA12400	3.6976241740389835
NA12413	NA12413	0.6351759727778531
NA12414	NA12414	0.6766040259381436
NA12489	NA12489	-0.3631502921697476
NA12546	NA12546	2.451383566486217
NA12716	NA12716	1.2059872312743916
NA12717	NA12717	1.3986189166650687
NA12718	NA12718	0.002059009959212932
NA12748	NA12748	1.2909973394047431
NA12749	NA12749	4.4568828485080845
NA12750	NA12750	-0.2261886665665851
NA12751	NA12751	1.176654461926107
NA12760	NA12760	2.569340191126533
NA12761	NA12761	2.752078586632633
NA12762	NA12762	3.496645260830268
NA12763	NA12763	2.833069314344192
NA12775	NA12775	4.871624458135808
NA12776	NA12776	-1.6745126306763503
NA12777	NA12777	-1.3865187320733299
NA12778	NA12778	-0.29916011554326116
NA12812	NA12812	4.149503079002237
NA12813	NA12813	0.4174445563434131
NA12814	NA12814	5.582791865160846
NA12815	NA12815	2.674592640602917
NA12827	NA12827	4.207425797622842
NA12828	NA12828	2.1019586281342044
NA12829	NA12829	7.413420844671719
NA12830	NA12830	-0.8691521871559615
NA12842	NA12842	2.9801246142426168
NA12843	NA12843	-1.2529085594695308
NA12872	NA12872	6.072942804880357
NA12873	NA12873	-0.28245740522118135
NA12874	NA12874	0.23955154163594378
NA12878	NA12878	0.6311538156635982
NA12889	NA12889	-1.850423387403779
NA12890	NA12890	1.1545842442006817
NA18486	NA18486	8.28055568918861
NA18488	NA18488	7.458134869249423
NA18489	NA18489	4.422568140396842
NA18498	NA18498	5.04139252648323
NA18499	NA18499	5.264690761991717
NA18501	NA18501	6.593472552475413
NA18502	NA18502	3.2942394231600094
NA18504	NA18504	2.652647305265141
NA18505	NA18505	2.3388718016511447
NA18507	NA18507	6.342955570717491
NA18508	NA18508	0.6969444910461291
NA18510	NA18510	6.120677751982926
NA18511	NA18511	4.258237556643165
NA18516	NA18516	8.849743036544623
NA18517	NA18517	7.46916001174019
NA18519	NA18519	4.326029001633016
NA18520	NA18520	4.026592331769771
NA18522	NA18522	3.3390036407022423
NA18523	NA18523	5.936313524312422
NA18525	NA18525	2.5607992682378002
NA18526	NA18526	6.633057993634602
NA18528	NA18528	3.968064044501162
NA18530	NA18530	3.553333693140808
NA18531	NA18531	3.233928223661034
NA18532	NA18532	2.4024531902968675
NA18533	NA18533	1.0854922311056039
NA18534	NA18534	-0.9873870628242809
NA18535	NA18535	-1.7363817369601033
NA18536	NA18536	1.5290924443926888
NA18537	NA18537	6.754768149875651
NA18538	NA18538	2.174018852419283
NA18539	NA18539	4.176034536934845
NA18541	NA18541	1.3488789805094916
NA18542	NA18542	5.581222135678323
NA18543	NA18543	-0.005396552913595448
NA18544	NA18544	2.382845896840058
NA18545	NA18545	3.4191725751741666
NA18546	NA18546	2.0078078649514666
NA18547	NA18547	3.3011988472684703
NA18548	NA18548	1.5094818187495795
NA18549	NA18549	5.177504656984058
NA18550	NA18550	1.8083849761610982
NA18552	NA18552	3.1884487910654866
NA18553	NA18553	6.663524548716416
NA18555	NA18555	1.8696421795208078
NA18557	NA18557	-1.6179968842657044
NA18558	NA18558	3.3729989177431987
NA18559	NA18559	1.7185074930403181
NA18560	NA18560	-2.7148335465625304
NA18561	NA18561	1.6443099241636274
NA18562	NA18562	2.069644857839106
NA18563	NA18563	5.638294343718211
NA18564	NA18564	2.814830149129438
NA18565	NA18565	0.4197176952257127
NA18566	NA18566	0.8888531995623422
NA18567	NA18567	1.1527824076166162
NA18570	NA18570	5.009999535246157
NA18571	NA18571	2.505986299004957
NA18572	NA18572	0.155287772140842
NA18573	NA18573	2.8782972277956373
NA18574	NA18574	4.194728662698477
NA18577	NA18577	7.749734480072284
NA18579	NA18579	2.5105591969830767
NA18582	NA18582	1.5097830722516035
NA18591	NA18591	2.9608656631135792
NA18592	NA18592	5.554356851906116
NA18593	NA18593	3.596499885660658
NA18595	NA18595	4.9374032025945445
NA18596	NA18596	6.752575473856618
NA18597	NA18597	3.714081442282939
NA18599	NA18599	2.95393300142161
NA18602	NA18602	3.9317572899650206
NA18603	NA18603	4.404874167889453
NA18605	NA18605	3.126073495051753
NA18606	NA18606	3.1739622351900687
NA18608	NA18608	0.3704108752944535
NA18609	NA18609	7.977270951846773
NA18610	NA18610	3.2357861090954527
NA18611	NA18611	6.939025705725531
NA18612	NA18612	3.6093572674279795
NA18613	NA18613	3.164964899746754
NA18614	NA18614	5.969435441216664
NA18615	NA18615	1.3982958579950717
NA18616	NA18616	-2.2788331771600254
NA18617	NA18617	6.032585495215919
NA18618	NA18618	3.6485091060350414
NA18619	NA18619	5.751505888980672
NA18620	NA18620	4.935128728429618
NA18621	NA18621	0.6371424514811777
NA18622	NA18622	-0.690213492217637
NA18623	NA18623	2.0320740078505835
NA18624	NA18624	4.11041449472691
NA18625	NA18625	-0.5556220595705927
NA18626	NA18626	-0.6999058372767435
NA18627	NA18627	3.130742669971515
NA18628	NA18628	2.1378665247680124
NA18629	NA18629	1.741157318825826
NA18630	NA18630	3.308435064305443
NA18631	NA18631	0.2226053446314935
NA18632	NA18632	6.209587260007886
NA18633	NA18633	-1.4845379038866622
NA18634	NA18634	2.547569676742558
NA18635	NA18635	3.2032095733628454
NA18636	NA18636	5.60585097333145
NA18637	NA18637	4.087115891254004
NA18638	NA18638	2.6960985232995105
NA18639	NA18639	7.651713937890933
NA18640	NA18640	-3.9468069477726373
NA18641	NA18641	4.291161408878357
NA18642	NA18642	-2.1940866555109495
NA18643	NA18643	4.838803244878136
NA18644	NA18644	2.387557771930871
NA18645	NA18645	4.080891772593341
NA18646	NA18646	5.443700826011142
NA18647	NA18647	3.875544763392825
NA18648	NA18648	5.897619455220381
NA18740	NA18740	1.7993601124709926
NA18745	NA18745	1.5005280261689722
NA18747	NA18747	2.650762417307904
NA18748	NA18748	0.619826027836931
NA18749	NA18749	-0.14035139595250767
NA18757	NA18757	0.7283436551355535
NA18853	NA18853	2.133882061914182
NA18856	NA18856	5.769413273213879
NA18858	NA18858	2.063307603888097
NA18861	NA18861	3.182341249629734
NA18864	NA18864	2.0983197137306018
NA18865	NA18865	3.38463768599219
NA18867	NA18867	1.1310994291283412
NA18868	NA18868	2.7034289450646756
NA18870	NA18870	4.691718182901786
NA18871	NA18871	8.092725292723516
NA18873	NA18873	3.4046121527773034
NA18874	NA18874	4.905352565485155
NA18876	NA18876	1.998099560693626
NA18877	NA18877	5.008785244744327
NA18878	NA18878	6.271411563388602
NA18879	NA18879	7.949002646648824
NA18881	NA18881	4.509628627539597
NA18907	NA18907	3.037053345621204
NA18908	NA18908	10.069013388428464
NA18909	NA18909	6.086483250093081
NA18910	NA18910	3.094028059136036
NA18912	NA18912	-0.8406387344893564
NA18915	NA18915	6.0220183241505225
NA18916	NA18916	4.559857256803125
NA18917	NA18917	1.659274103265946
NA18923	NA18923	5.7762084959215345
NA18924	NA18924	4.242593993197462
NA18933	NA18933	3.0378287959119445
NA18934	NA18934	6.295457461823102
NA18939	NA18939	1.8975912711670062
NA18940	NA18940	7.489163855278933
NA18941	NA18941	5.665496997339658
NA18942	NA18942	8.278993499960993
NA18943	NA18943	4.107140808477739
NA18944	NA18944	0.5607942510750585
NA18945	NA18945	0.6317021009908497
NA18946	NA18946	-4.180712109114148
NA18947	NA18947	1.3325306871649882
NA18948	NA18948	2.5800618305820326
NA18949	NA18949	1.014622842422991
NA18950	NA18950	3.165461110050243
NA18951	NA18951	0.15369257731915453
NA18952	NA18952	0.26449060404890634
NA18953	NA18953	6.212622471970681
NA18954	NA18954	-2.621971210089571
NA18956	NA18956	1.3520272776532383
NA18957	NA18957	-0.2936745070646165
NA18959	NA18959	2.8245088711100577
NA18960	NA18960	4.223101480778514
NA18961	NA18961	2.62290728356125
NA18962	NA18962	2.8681850063029657
NA18963	NA18963	3.09659345952221
NA18964	NA18964	3.47601004174134
NA18965	NA18965	0.3283841531638365
NA18966	NA18966	6.3704150133121065
NA18967	NA18967	0.5679229120069537
NA18968	NA18968	2.54064316959112
NA18969	NA18969	2.0262033390524063
NA18970	NA18970	4.290145901281088
NA18971	NA18971	2.3995191580320316
NA18972	NA18972	0.44315123651895094
NA18973	NA18973	-0.304133238339949
NA18974	NA18974	4.4894941114152935
NA18975	NA18975	4.024457172027628
NA18976	NA18976	5.614609181675244
NA18977	NA18977	2.15379334591767
NA18978	NA18978	4.260349513588794
NA18979	NA18979	-3.1642170222760666
NA18980	NA18980	-2.384169776572146
NA18981	NA18981	4.4268695609648745
NA18982	NA18982	1.4131778849090417
NA18983	NA18983	4.4088583876045755
NA18984	NA18984	5.3644292707210495
NA18985	NA18985	5.072228712309876
NA18986	NA18986	-0.9672253991924272
NA18987	NA18987	2.217335983073519
NA18988	NA18988	6.857489666609863
NA18989	NA18989	1.155555158111395
NA18990	NA18990	5.065630895713164
NA18991	NA18991	4.268799787182625
NA18992	NA18992	4.835904489011936
NA18993	NA18993	2.4439951971331455
NA18994	NA18994	4.70674572799843
NA18995	NA18995	-3.3985500118591876
NA18997	NA18997	4.823512850163526
NA18998	NA18998	-0.3865501141597456
NA18999	NA18999	3.604116313929011
NA19000	NA19000	4.274815849812003
NA19001	NA19001	4.072556934418434
NA19002	NA19002	2.134694112810158
NA19003	NA19003	-0.36714618655089537
NA19004	NA19004	-1.3417641813712033
NA19005	NA19005	-0.18669179128565938
NA19006	NA19006	3.9580568420362994
NA19007	NA19007	-0.4185831363987288
NA19009	NA19009	2.8680516988817333
NA19010	NA19010	2.2578759476846715
NA19011	NA19011	7.688213403513804
NA19012	NA19012	-1.2761269564509068
NA19017	NA19017	1.9946149171242609
NA19019	NA19019	8.365723602085998
NA19020	NA19020	-0.8323713420439702
NA19023	NA19023	4.669578305995936
NA19024	NA19024	3.4854932626142734
NA19025	NA19025	4.711045607175899
NA19026	NA19026	1.024512683119909
NA19027	NA19027	-1.5713645590010223
NA19028	NA19028	3.9760704118207775
NA19030	NA19030	4.405940708094866
NA19031	NA19031	0.8558024676186337
NA19035	NA19035	1.3115110404130685
NA19036	NA19036	7.624409661144508
NA19037	NA19037	0.46900355881446565
NA19038	NA19038	4.350216883311255
NA19041	NA19041	3.9266467171597137
NA19042	NA19042	3.3344556140121755
NA19043	NA19043	1.351869729911526
NA19054	NA19054	2.859856889402532
NA19055	NA19055	4.634279870247218
NA19056	NA19056	2.5950293020684017
NA19057	NA19057	-0.2480630281509475
NA19058	NA19058	-0.23930639709021362
NA19059	NA19059	4.30591786477705
NA19060	NA19060	4.904127847315482
NA19062	NA19062	5.959609475530616
NA19063	NA19063	4.493516995461071
NA19064	NA19064	1.1737626324490225
NA19065	NA19065	0.5861834668908283
NA19066	NA19066	3.4821833633102894
NA19067	NA19067	5.060570254648667
NA19068	NA19068	4.909632213794657
NA19070	NA19070	1.5162746243517748
NA19072	NA19072	1.832580794712847
NA19074	NA19074	0.6817295089538269
NA19075	NA19075	1.5051310671853937
NA19076	NA19076	0.31421561351628047
NA19077	NA19077	2.713345899606333
NA19078	NA19078	2.1539976265475316
NA19079	NA19079	5.350130574835019
NA19080	NA19080	-3.532012897567439
NA19081	NA19081	2.1869088114681965
NA19082	NA19082	0.6931559226731583
NA19083	NA19083	-2.3624544582191875
NA19084	NA19084	1.9578722555882464
NA19085	NA19085	2.864505934907864
NA19086	NA19086	2.339692911652818
NA19087	NA19087	3.939912333736257
NA19088	NA19088	2.276643467920622
NA19089	NA19089	3.2387535493032877
NA19090	NA19090	2.5092376225073587
NA19091	NA19091	-0.9696684739574428
NA19092	NA19092	2.6475524161200363
NA19093	NA19093	4.464603731570476
NA19095	NA19095	4.506772142827041
NA19096	NA19096	7.238845510764434
NA19098	NA19098	3.031774229812833
NA19099	NA19099	2.2432706836299836
NA19102	NA19102	2.811053044000052
NA19107	NA19107	6.336922374882399
NA19108	NA19108	3.1933670299618333
NA19113	NA19113	5.452312344551148
NA19114	NA19114	4.768044643412572
NA19116	NA19116	6.670984634570651
NA19117	NA19117	0.5740470161947973
NA19118	NA19118	3.776904412625632
NA19119	NA19119	8.496819198477386
NA19121	NA19121	5.439991481561636
NA19129	NA19129	0.7943353540641847
NA19130	NA19130	3.194970045512056
NA19131	NA19131	7.265622985934115
NA19137	NA19137	4.546660744131729
NA19138	NA19138	4.871252086471987
NA19141	NA19141	8.270209874824507
NA19143	NA19143	6.252448671976083
NA19144	NA19144	-1.2352123039229157
NA19146	NA19146	7.648547099303744
NA19147	NA19147	5.547187794826505
NA19149	NA19149	3.693527805612574
NA19152	NA19152	2.4394638654065632
NA19153	NA19153	6.699687675541601
NA19159	NA19159	4.529822968931324
NA19160	NA19160	6.155314472142263
NA19171	NA19171	3.4306666894808124
NA19172	NA19172	5.773187353557368
NA19175	NA19175	4.6271816775432795
NA19184	NA19184	5.764418903109177
NA19185	NA19185	0.04329327347444514
NA19189	NA19189	3.149138087174425
NA19190	NA19190	7.325542567238243
NA19197	NA19197	0.712908475182767
NA19198	NA19198	6.069406004573968
NA19200	NA19200	4.067672088137582
NA19201	NA19201	8.059085585881752
NA19204	NA19204	6.279440818189699
NA19206	NA19206	4.225549134403497
NA19207	NA19207	3.7687868054085603
NA19209	NA19209	5.80775101180337
NA19210	NA19210	4.707083040545956
NA19213	NA19213	6.620156227932419
NA19214	NA19214	3.3333531253224
NA19222	NA19222	1.993830278536918
NA19223	NA19223	3.858188049192648
NA19225	NA19225	4.9845661559735
NA19235	NA19235	4.544954983982851
NA19236	NA19236	4.82667872237284
NA19238	NA19238	5.4440065764371495
NA19239	NA19239	1.5769753133693307
NA19247	NA19247	2.4676406265743536
NA19248	NA19248	4.2848118039647956
NA19256	NA19256	2.7833721815226893
NA19257	NA19257	1.4403100775089963
NA19307	NA19307	0.09477371437414513
NA19308	NA19308	1.1871540377843859
NA19309	NA19309	2.739550727976031
NA19310	NA19310	2.949889729201323
NA19312	NA19312	0.18046018754785992
NA19314	NA19314	2.849962460543825
NA19315	NA19315	1.9531906945478914
NA19316	NA19316	6.476174206115782
NA19317	NA19317	3.1296759036519384
NA19318	NA19318	0.8855984884465331
NA19319	NA19319	0.08027926585998924
NA19320	NA19320	5.039861823477699
NA19321	NA19321	2.333546068386534
NA19323	NA19323	4.128329689714913
NA19324	NA19324	1.799806649160561
NA19327	NA19327	1.333371505171864
NA19328	NA19328	1.7349642951075532
NA19331	NA19331	3.9628159805393652
NA19332	NA19332	4.655388661799386
NA19334	NA19334	2.961172783511453
NA19338	NA19338	3.5344661104714725
NA19346	NA19346	1.0865219988568846
NA19347	NA19347	2.993667210065422
NA19350	NA19350	4.760393230695357
NA19351	NA19351	3.6350245025300763
NA19355	NA19355	4.220335860972105
NA19360	NA19360	4.038271713910079
NA19372	NA19372	-1.9264781699596054
NA19374	NA19374	3.5295409205127104
NA19375	NA19375	2.257688570182939
NA19376	NA19376	1.5383524603828334
NA19377	NA19377	2.5918224339758478
NA19378	NA19378	4.954293012018215
NA19379	NA19379	0.5336484383286519
NA19380	NA19380	5.140417001282446
NA19383	NA19383	1.193644045784972
NA19384	NA19384	3.035567875516035
NA19385	NA19385	4.110097395808136
NA19390	NA19390	4.5661332365255145
NA19391	NA19391	7.916865655060698
NA19393	NA19393	7.081699834830586
NA19394	NA19394	4.63267819571496
NA19395	NA19395	3.5560538390782073
NA19397	NA19397	4.122817243631235
NA19399	NA19399	2.8049892491592843
NA19401	NA19401	6.576661441122118
NA19403	NA19403	4.735345356154236
NA19404	NA19404	3.6817217922614116
NA19428	NA19428	4.012148676977828
NA19429	NA19429	6.0189911350777745
NA19430	NA19430	-0.6060237778494582
NA19431	NA19431	3.0759856198101936
NA19434	NA19434	4.687063225810732
NA19435	NA19435	5.1164558705117615
NA19436	NA19436	6.1201262941844
NA19437	NA19437	1.2910854794557025
NA19438	NA19438	4.575284442454106
NA19439	NA19439	-0.39429302702213437
NA19440	NA19440	2.9608758006050424
NA19443	NA19443	2.6647978050721712
NA19445	NA19445	2.980923552794914
NA19446	NA19446	5.909213343053715
NA19448	NA19448	-0.909622598120664
NA19449	NA19449	-0.6428820598317451
NA19451	NA19451	2.301424412054394
NA19452	NA19452	1.9995663734660611
NA19454	NA19454	5.7191940593518265
NA19455	NA19455	-0.3014559754719217
NA19456	NA19456	2.589752192498782
NA19457	NA19457	3.9258390532110994
NA19461	NA19461	4.617618116631289
NA19462	NA19462	7.898389665973215
NA19463	NA19463	5.769333304023986
NA19466	NA19466	6.215240320722828
NA19467	NA19467	2.3604611844180496
NA19468	NA19468	3.2728591629266703
NA19471	NA19471	0.9031821984738695
NA19472	NA19472	0.7152291736545282
NA19473	NA19473	5.4223085618412386
NA19474	NA19474	0.24771863405071196
NA19475	NA19475	6.523733735807187
NA19625	NA19625	-1.2446749798314944
NA19648	NA19648	-1.4856634062335443
NA19649	NA19649	2.3392104549983017
NA19651	NA19651	2.192377591396255
NA19652	NA19652	6.932856484614637
NA19654	NA19654	0.7395168653060359
NA19655	NA19655	3.579131943797425
NA19657	NA19657	-1.6285450983074599
NA19658	NA19658	6.559831446806843
NA19661	NA19661	2.3439821166164903
NA19663	NA19663	-1.2952484246080622
NA19664	NA19664	1.9432932927123434
NA19669	NA19669	1.975852202601668
NA19670	NA19670	-1.3966045979301622
NA19676	NA19676	1.4489076475146039
NA19678	NA19678	7.863721368540206
NA19679	NA19679	0.03175094435244907
NA19681	NA19681	4.249877377237514
NA19682	NA19682	1.6322557883157955
NA19684	NA19684	4.263102252314515
NA19700	NA19700	-0.2024312669789916
NA19701	NA19701	1.3764384182770413
NA19703	NA19703	4.47183314014291
NA19704	NA19704	1.4603581234100655
NA19707	NA19707	5.3209164151838255
NA19711	NA19711	5.030505929502219
NA19712	NA19712	0.7688159964840194
NA19713	NA19713	3.5385511121191167
NA19716	NA19716	6.284546039890877
NA19717	NA19717	-0.0373763679925061
NA19719	NA19719	2.7710129056971695
NA19720	NA19720	0.31936978467544996
NA19722	NA19722	2.167641319587452
NA19723	NA19723	-0.12650712266155312
NA19725	NA19725	0.29936364482291045
NA19726	NA19726	1.9831756312567428
NA19728	NA19728	1.3699200515693832
NA19729	NA19729	5.0679320628966655
NA19731	NA19731	-1.493413060723387
NA19732	NA19732	3.9581812517037553
NA19734	NA19734	2.518183835635172
NA19735	NA19735	-3.2611959210090466
NA19740	NA19740	2.052395590756813
NA19741	NA19741	1.3832954212305568
NA19746	NA19746	2.804391384652578
NA19747	NA19747	5.800387112540685
NA19749	NA19749	4.785710027475795
NA19750	NA19750	1.2414849478216126
NA19752	NA19752	-1.9094175099329027
NA19755	NA19755	5.919914896267846
NA19756	NA19756	3.5015366660331315
NA19758	NA19758	-0.396129745181669
NA19759	NA19759	2.930874446286328
NA19761	NA19761	1.7943645568427984
NA19762	NA19762	1.4080076245859972
NA19764	NA19764	2.4257451126865996
NA19770	NA19770	3.0441163289462128
NA19771	NA19771	3.9649403824831775
NA19773	NA19773	6.396331754498988
NA19774	NA19774	0.3163162885730433
NA19776	NA19776	-1.8274943021744408
NA19777	NA19777	4.543053054547344
NA19779	NA19779	-0.405988888456255
NA19780	NA19780	5.651286074992806
NA19782	NA19782	0.09373761150931614
NA19783	NA19783	-0.5487393763776195
NA19785	NA19785	3.972267715493815
NA19786	NA19786	-0.5845211760934399
NA19788	NA19788	0.9570974585929553
NA19789	NA19789	2.398033644167313
NA19792	NA19792	2.795505314039829
NA19794	NA19794	3.9496563485064398
NA19795	NA19795	2.68041382558532
NA19818	NA19818	5.399900801274347
NA19819	NA19819	-1.0273566135950474
NA19834	NA19834	2.2846881281264255
NA19835	NA19835	2.3323297161933048
